id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
77987,Only God Forgives,4800000,10300000,90,2013-05-30,5.833,2512,2.0389,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Crystal to find and kill the individual responsible for his brother's recent death.",Drama|Thriller|Crime,Wild Bunch|Bold Films|Gaumont|Film i Väst|Space Rocket Nation|Motel Movies,en,Released
177699,Alan Partridge: Alpha Papa,4000000,9800000,90,2013-07-24,6.6,477,0.8895,"When famous DJ Alan Partridge’s radio station is taken over by a new media conglomerate, it sets in motion a chain of events which see Alan having to work with the police to defuse a potentially violent siege.",Comedy,BFI|BBC Film|StudioCanal|Baby Cow Productions,en,Released
199534,Wolf Creek 2,8000000,9630444,106,2013-08-30,6.4,690,1.6194,"Lured by the promise of an Australian holiday, backpackers Rutger, Katarina and Paul visit the notorious Wolf Creek Crater.  Their dream Outback adventure soon becomes a horrific reality when they encounter the site's most infamous local, the last man any traveller to the region ever wants to meet—Mick Taylor.  As the backpackers flee, Mick pursues them on an epic white knuckled rampage across hostile wasteland.",Horror|Thriller,True Crime Australia|Emu Creek Pictures|Duo Art Productions|Screen Australia|South Australian Film Corporation,en,Released
157841,The Young and Prodigious T.S. Spivet,33000000,9494789,105,2013-10-16,6.867,860,3.6484,A 10-year-old child prodigy cartographer secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother and travels across the country on board a freight train to receive an award at the Smithsonian Institute.,Adventure|Drama|Family,Epithète Films|Cross Creek Pictures|Tapioca Films|Filmarto,en,Released
72359,Peeples,15000000,9300000,95,2013-05-09,5.6,73,1.8818,"Hoping to propose to his upper-crust girlfriend, Wade Walker crashes her family's annual reunion and lands in a face-off with her dad.",Comedy,34th Street Films|Homegrown Pictures,en,Released
85889,Filth,5000000,9114264,97,2013-09-23,6.8,1823,3.104,A bigoted junkie cop suffering from borderline personality disorder and drug addiction manipulates and hallucinates his way in a bid to secure promotion.,Crime|Drama|Comedy,Egoli Tossell Film|Steel Mill Pictures|Filmgate Films|Logie Pictures|Altitude Film Entertainment|Film House Germany|Maven Screen Media|Entre Chien et Loup|Mollywood|Creative Scotland|Film i Väst|Lionsgate UK|Studio Mao,en,Released
162903,The Fifth Estate,28000000,8555008,128,2013-10-11,6.012,1047,2.2826,"A look at the relationship between WikiLeaks founder Julian Assange and his early supporter and eventual colleague Daniel Domscheit-Berg, and how the website's growth and influence led to an irreparable rift between the two friends.",Drama|Thriller,Participant|Reliance Entertainment|Anonymous Content|DreamWorks Pictures,en,Released
212716,What If,11000000,8500000,98,2013-09-07,6.739,2032,1.2917,"Medical-school dropout Wallace has been repeatedly burned by bad relationships. So while everyone around him, including his roommate Allan, seems to be finding the perfect partner, Wallace decides to put his love life on hold. It is then that he meets Chantry, an animator who lives with her longtime boyfriend Ben. Wallace and Chantry form an instant connection, striking up a close friendship. Still, there is no denying the chemistry between them, leading the pair to wonder, what if the love of your life is actually your best friend?",Drama|Comedy|Romance,Fastnet Films|No Trace Camping|Caramel Films|CBS Films|Entertainment One,en,Released
136418,Hummingbird,20000000,8352885,100,2013-05-07,6.185,1799,3.6415,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",Action|Thriller,Lionsgate|Shoebox Films|IM Global,en,Released
152603,Only Lovers Left Alive,7000000,8213623,123,2013-12-12,7.203,2321,3.0099,"A depressed musician reunites with his lover. However, their romance, already played over several centuries, is disrupted by the arrival of her uncontrollable younger sister.",Drama|Romance|Fantasy,Recorded Picture Company|Pandora Film|Snow Wolf Produktion|Faliro House Productions|HanWay Films|Le Pacte|ARD Degeto|Lago Film|Road Movies,en,Released
193613,Metallica: Through the Never,18000000,7972967,93,2013-09-25,6.795,297,1.5688,"Trip, a young roadie for Metallica, is sent on an urgent mission during the band's show. But what seems like a simple assignment turns into a surreal adventure.",Music,Exclusive Media|Picturehouse Entertainment,en,Released
175541,Black Nativity,17500000,7018189,93,2013-11-27,5.073,62,4.6993,"A street-wise teen from Baltimore who has been raised by a single mother travels to New York City to spend the Christmas holiday with his estranged relatives, where he embarks on a surprising and inspirational journey.",Music|Drama,Malvern Pictures|Fox Searchlight Pictures|TSG Entertainment,en,Released
209403,Bad Words,9500000,7800000,89,2013-09-06,6.4,878,3.015,"Forty-year-old misanthrope, Guy Trilby, enters the National Golden Quill Spelling Bee through a loophole in the rules.",Comedy,Darko Entertainment|Aggregate Films|MXN Entertainment|Focus Features,en,Released
157386,The Spectacular Now,2500000,6854611,95,2013-08-02,6.673,2957,3.5476,"Sutter, a popular party animal, unexpectedly meets the introverted Aimee after waking up on a stranger's lawn. As Sutter deals with the problems in his life and Aimee plans for her future beyond school, an unexpected romance blossoms between them.",Comedy|Drama|Romance,Global Produce|21 Laps Entertainment|Andrew Lauren Productions,en,Released
152747,All Is Lost,9000000,6108720,106,2013-08-23,6.645,1698,2.0276,"During a solo voyage in the Indian Ocean, a veteran mariner awakes to find his vessel taking on water after a collision with a stray shipping container. With his radio and navigation equipment disabled, he sails unknowingly into a violent storm and barely escapes with his life. With any luck, the ocean currents may carry him into a shipping lane -- but, with supplies dwindling and the sharks circling, the sailor is forced to face his own mortality.",Action|Adventure|Drama,Black Bear Pictures|Treehouse Pictures|FilmNation Entertainment|Sudden Storm Productions|Before the Door Pictures|Washington Square Films,en,Released
159014,20 Feet from Stardom,1000000,5892466,89,2013-06-14,7.187,251,0.4445,"Backup singers live in a world that lies just beyond the spotlight. Their voices bring harmony to the biggest bands in popular music, but we've had no idea who these singers are or what lives they lead, until now.",Documentary|Music,Tremolo Productions|Gil Friesen Productions,en,Released
152599,The Immigrant,16000000,5867686,117,2013-11-27,6.3,858,1.5934,1921 New York. An immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.,Drama|Romance,Kingsgate Films|Worldview Entertainment|Keep Your Head Productions|Wild Bunch,en,Released
193173,Ah Boys To Men 2,2120000,5600000,113,2013-01-31,6.9,10,1.565,"After realising his foolishness in malingering, Ken returns to Tekong to continue his Basic Military Training, and reforms himself as a model recruit. However, this draws dislike and mockery from his section mates, led by the street-smart Lobang.",Comedy|Drama|War,,en,Released
199373,The Frozen Ground,27220000,5496951,105,2013-07-11,6.3,1532,2.3436,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,Thriller|Crime,Picture Perfect Corporation|Grindstone Entertainment Group|Cheetah Vision|Court Five|Valentina Films|K5 International|Paradox Entertainment|Envision Entertainment|Lionsgate|Voltage Pictures|Knightsbridge Entertainment|Emmett/Furla Films,en,Released
150202,The Haunting in Connecticut 2: Ghosts of Georgia,8000000,5127434,101,2013-02-01,5.839,540,3.8914,"A young family moves into a historic home in Georgia, only to learn they are not the house's only inhabitants. Soon they find themselves in the presence of a secret rising from underground and threatening to bring down anyone in its path.",Horror|Drama|Thriller,Gold Circle Films,en,Released
87516,Oldboy,30000000,5200000,104,2013-11-14,5.928,2057,3.8372,A man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,Drama|Thriller|Mystery|Action,40 Acres and a Mule Filmworks|Vertigo Entertainment|Good Universe|FilmDistrict,en,Released
242575,"Good Day, Ramon",4000000,5104868,119,2013-10-21,7.897,155,1.5722,"After five failed attempts to go to the United States, 18-year-old Ramón decides to look for a friend’s aunt in Germany, but never finds her. With no papers or money, and without knowing the language, he barely survives living on the street until he meets Ruth, an old retired nurse who doesn’t speak Spanish. Beyond language barriers and prejudices, they discover that solidarity and humanity make life bearable.",Drama,Beanca Films|Eficine 226|FIDECINE|MPN Cologne Film 3,en,Released
249397,Nymphomaniac: Vol. II,2350000,4934725,124,2013-12-25,6.71,3051,8.7447,The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.,Drama|Mystery,Zentropa Entertainments|Zentropa International Köln|Zentropa International France|Zentropa International Sweden|Slot Machine|Caviar|Zenbelgie BVBA|ARTE France Cinéma|Film i Väst|Groupe Grand Accord,en,Released
93828,Welcome to the Punch,8500000,3900000,99,2013-03-15,5.862,679,1.7552,"When notorious criminal Jacob Sternwood is forced to return to London, it gives detective Max Lewinsky one last chance to take down the man he's always been after.",Action|Adventure|Crime,Worldview Entertainment|Between The Eyes|Automatik Entertainment|IM Global|Scott Free Productions|Alliance Films|BFI|Quickfire Films|Reliance Entertainment,en,Released
167032,Curse of Chucky,5000000,3876587,97,2013-10-08,5.938,1660,3.1511,"After her mother's mysterious death, Nica begins to suspect that the talking, red-haired doll her visiting niece has been playing with may be the key to the mounting bloodshed and chaos.",Horror|Thriller,Universal 1440 Entertainment,en,Released
169209,Empire State,11000000,3639345,94,2013-09-03,5.406,718,2.9583,"After failing to get into the police academy, Chris Potamitis settles for a security guard job with an armoured truck company. After he makes the mistake of mentioning the company's lax security to his best friend, He's unwittingly drawn into an elaborate scheme to rob the abundant amounts of cash being stored on their premises—resulting in the largest cash heist in U.S.history.",Action|Drama,Knightsbridge Entertainment|Grindstone Entertainment Group|Kind Hearts Entertainment|Emmett/Furla Films,en,Released
129139,The To Do List,1500000,3566225,104,2013-07-24,5.764,1065,1.9934,"Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall.",Comedy|Romance,3 Arts Entertainment|The Mark Gordon Company|Varsity Pictures,en,Released
127517,Disconnect,10000000,3428048,116,2013-04-12,7.1,1175,2.6391,"A hard-working lawyer, attached to his cell phone, can't find the time to communicate with his family. An estranged couple uses the internet as a means to escape from their lifeless marriage. A widowed ex-cop struggles to raise a mischievous son who cyber-bullies a classmate. An ambitious journalist sees a career-making story in a teen that performs on an adult-only site. They are strangers, neighbors and colleagues and their stories collide as ordinary people struggling to connect in today's wired world.",Drama|Thriller,Lionsgate|Exclusive Media|Wonderful Films PLC|LD Entertainment,en,Released
77234,The Numbers Station,10000000,3107646,90,2013-04-18,5.5,577,1.7591,"When the moral values of a longtime wetwork black ops agent is tested during his last operation, he receives an unfavorable psych evaluation. Now he is given a break and a seemingly uncomplicated assignment of simply protecting the security of a young female code announcer, code resources and remote station they are assigned to. After an ambush and one phone call later, it becomes a complicated fight for their survival.",Action|Thriller,ContentFilm|Piccadilly Pictures|Atlantic Swiss Productions|Blue Lake Media Fund|Furst Films|Matador Pictures|uFilm|Echo Lake Entertainment,en,Released
201749,Mr. Morgan's Last Love,8200000,2967122,111,2013-08-22,6.6,312,1.3999,A widowed professor living in Paris develops a special relationship with a younger French woman.,Drama|Comedy,Bavaria Pictures|Senator Film,en,Released
157360,In a World...,1000000,2963902,93,2013-08-09,6.336,551,1.7354,"An underachieving vocal coach is motivated by her father, the king of movie-trailer voice-overs, to pursue her aspirations of becoming a voice-over star. Amidst pride, sexism and family dysfunction, she sets out to change the voice of a generation.",Comedy,More Films|3311 Productions|In A World|Team G,en,Released
230599,Moshi Monsters: The Movie,1849089,2900000,81,2013-12-20,6.3,8,0.9967,"Katsuma, Poppet, Snoodle, and the other Moshi Monsters must stop evil Doctor Strangeglove and his incompetent sidekick Fishlips from pulverising the recently discovered Great Moshling Egg.",Adventure|Animation|Family|Comedy|Fantasy,Spider Eye|Moshi,en,Released
176124,Home Run,1200000,2861020,114,2013-04-19,6.2,61,3.3276,"A pro ball player with a substance abuse problem is forced into rehab in his hometown, finding new hope when he gets honest about his checkered past, and takes on coaching duties for a misfit Little League team",Drama,Provident Films|Samuel Goldwyn Films,en,Released
127373,What Maisie Knew,6000000,2711379,99,2013-05-02,7.105,435,1.4651,"In New York City, a young girl is caught in the middle of her parents' bitter custody battle.",Drama,Red Crown Productions|Weinstock Productions|10th Hole Productions|KODA Entertainment|120dB Films|Dreambridge Films|Image Entertainment,en,Released
190955,Blood Ties,25500000,2415472,128,2013-08-22,6.128,487,3.2637,"Two brothers, on either side of the law, face off over organized crime in Brooklyn during the 1970s.",Thriller|Crime|Drama,Chi-Fou-Mi Productions|Wild Bunch|LGM Productions|Les Productions du Trésor|Mars Distribution|Worldview Entertainment|M6|Caneo Films|Grisbi Productions|France 4|W9|Treasure Company|France Télévisions,en,Released
87499,The East,6500000,2401510,116,2013-05-31,6.554,822,1.0297,An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.,Drama|Thriller,TSG Entertainment|Scott Free Productions,en,Released
121677,The Reluctant Fundamentalist,15000000,2200000,130,2013-04-24,6.564,226,0.812,"In New York, a Pakistani native finds that his American Dream has collapsed in the wake of the 9/11 terrorist attacks.",Thriller,Cine Mosaic|Mirabai Films|DFI,en,Released
156711,Austenland,4900000,2159041,97,2013-08-15,6.376,474,2.3209,"Obsessed with the BBC production of ""Pride and Prejudice"", a woman travels to a Jane Austen theme park in search for her perfect gentleman.",Comedy|Romance,Fickle Fish Films|Moxie Pictures,en,Released
76544,Man of Tai Chi,25000000,2054941,106,2013-07-04,6.1,966,1.1678,"In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices.",Action|Drama,China Film Group Corporation|Universal Pictures|Dalian Wanda Group|Company Films|Village Roadshow Pictures Asia,en,Released
106747,Machete Kills,20000000,1750000,108,2013-09-12,5.6,1972,2.0072,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,Action|Crime|Thriller,Open Road Films|Overnight Films|AR Films|Aldamisa Entertainment|Demarest Films|1821 Pictures|Quick Draw Productions|Universal Pictures,en,Released
209901,Nothing Left to Fear,3000000,1675381,100,2013-09-26,5.219,176,1.4762,"Wendy, her husband Dan and their kids have just moved to the small town of Stull, Kansas, where Dan is the new pastor. But in this sleepy community of friendly neighbors, a horrific series of occurrences awaits them: Their teenage daughter is being tormented by grisly visions. Her younger sister has been marked for a depraved ritual. And deep within the heartland darkness, one of The Seven Gates of Hell demands the blood of the innocent to unleash the creatures of the damned.",Horror,Upload Films|Anchor Bay Films|Slasher Films|Movie Package Company (MPC)|Midlife Crisis Productions|SlashFiction|Prime Focus,en,Released
169813,Short Term 12,1000000,1645164,96,2013-08-23,7.762,1369,2.1564,"Grace, a compassionate young supervisor at a foster care facility, helps at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.",Drama,Traction Media|Animal Kingdom,en,Released
157370,Kill Your Darlings,5600000,1600000,103,2013-10-16,7.038,1384,1.318,"A murder in 1944 draws together the great poets of the beat generation: Allen Ginsberg, Jack Kerouac and William Burroughs.",Drama|Romance|Thriller,Killer Films|Sunny Field Entertainment,en,Released
111190,Adore,16000000,1600000,100,2013-04-03,6.122,1010,3.3083,"Lil and Roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. As adults, their sons have developed a friendship as strong as that which binds their mothers. One summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention.",Drama,Gaumont|Screen Australia|Ciné-@|Hopscotch Features|Mon Voisin Productions|Screen NSW|Canal+|France 2 Cinéma|France Télévisions,en,Released
77805,Lovelace,10000000,1585582,92,2013-08-08,6.0,723,4.0353,"Story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life.",Drama,Helios-Filmproduktion|Animus Films|Millennium Media,en,Released
212769,Make Your Move,15000000,1583687,110,2013-08-07,5.756,86,2.1137,A pair of star-crossed dancers in New York find themselves at the center of a bitter rivalry between their brothers' underground dance clubs.,Music,Serendipity Productions|CJ Entertainment|SM Entertainment|Robert Cort Productions,en,Released
209262,Parkland,10000000,1412181,94,2013-10-02,6.253,376,2.7901,"November 22nd, 1963 was a day that changed the world forever — when young American President John F. Kennedy was assassinated in Dallas, Texas. This film follows, almost in real time, a handful of individuals forced to make split-second decisions after an event that would change their lives and forever alter the world’s landscape.",History|Drama,Exclusive Media|Playtone|Film4 Productions|The American Film Company,en,Released
156700,The Kings of Summer,1500000,1400000,95,2013-01-19,7.0,1193,2.0733,"Joe Toy, on the verge of adolescence, finds himself increasingly frustrated by his single father, Frank's attempts to manage his life. Declaring his freedom once and for all, he escapes to a clearing in the woods with his best friend, Patrick, and a strange kid named Biaggio. He announces that they are going to build a house there, free from responsibility and parents. Once their makeshift abode is finished, the three young men find themselves masters of their own destiny, alone in the woods.",Comedy|Drama,Low Spark Films|Big Beach,en,Released
232175,Gimme Shelter,7500000,1359910,101,2013-10-17,6.6,249,3.6009,"After running away from her abusive mother, a streetwise teen seeks refuge with her father, but he rejects her when he learns that she's pregnant.",Drama,Day Twenty- Eight Films|Rishon Films,en,Released
192134,Dom Hemingway,7000000,1300000,93,2013-11-14,5.832,530,3.2487,"After spending 12 years in prison for keeping his mouth shut, notorious safe-cracker Dom Hemingway is back on the streets of London looking to collect what he's owed.",Comedy|Crime|Drama,Pinewood Studios|Recorded Picture Company|BBC Film|Isle of Man Film Commission,en,Released
227700,Anna,4357373,1200000,99,2013-10-13,6.499,698,4.3006,"A man with the ability to enter peoples' memories takes on the case of a brilliant, troubled sixteen-year-old girl to determine whether she is a sociopath or a victim of trauma.",Thriller|Drama,StudioCanal|The Safran Company|Ombra Films|Roxbury|Atresmedia|Anton Capital Entertainment|Canal+|TV3|ICO|Vision Globale,en,Released
152259,Phantom,10000000,1197759,99,2013-01-03,5.9,337,4.4117,"The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery.",Thriller,Trilogy Entertainment Group|RCR Media Group|Solar Filmworks,en,Released
179826,Odd Thomas,27000000,1149267,97,2013-01-29,6.938,1413,2.1534,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",Mystery|Thriller,Future Films|Fusion Films|The Sommers Company,en,Released
104755,The Lords of Salem,1500000,1165882,101,2013-04-18,5.451,901,2.1925,"Heidi, a radio DJ, is sent a box containing a record - a ""gift from the Lords"". The sounds within the grooves trigger flashbacks of her town's violent past. Is Heidi going mad, or are the Lords back to take revenge on Salem, Massachusetts?",Horror|Thriller,IM Global|Alliance Films|Haunted Movies,en,Released
199420,Pawn Shop Chronicles,5000000,1080000,107,2013-07-12,5.78,252,1.7288,"The stories of a missing wife, a couple of meth heads and an Elvis impersonator are connected by the items found in a small town's pawn shop.",Action|Comedy,Laguna Ridge Pictures|120dB Films|Louisiana Media Productions|Mimran Schur Pictures|Upload Films|Suretone Pictures,en,Released
152748,Ain't Them Bodies Saints,4000000,1031243,96,2013-07-03,6.097,449,1.2934,"Bob Muldoon and Ruth Guthrie, an impassioned young outlaw couple on an extended crime spree, are finally apprehended by lawmen after a shootout in the Texas hills. Although Ruth wounds a local officer, Bob takes the blame. But four years later, Bob escapes from prison and sets out to find Ruth and their daughter, born during his incarceration.",Crime|Drama|Romance|Western,Sailor Bear|Parts & Labor|Primary Productions|Evolution Independent|Paradox Entertainment|Lagniappe Films|Upload Films,en,Released
243794,Alone Yet Not Alone,7000000,887851,102,2013-09-01,5.1,27,1.0775,"Fleeing religious persecution in Germany, a family seeks a new start in uncharted country - America. It is the mid-1700s and British and French forces are struggling for control over the abundant resources of this new territory. Carving out a homestead can be arduous work, but the family labors joyfully. Then the unthinkable: In a terrifying raid, Delaware warriors kidnap the two young daughters and attempt to indoctrinate them into native culture. Through their ordeal they never lose hope and ""their faith becomes their freedom.",History|Action|Drama,Enthuse Entertainment|Talent One,en,Released
157834,The Zero Theorem,8500000,770706,107,2013-09-20,6.105,1281,1.6567,"A computer hacker's goal to discover the reason for human existence continually finds his work interrupted thanks to the Management; this time, they send a teenager and lusty love interest to distract him.",Drama|Fantasy|Science Fiction,Zanuck Independent|MediaPro Pictures|Zephyr Films|Picture Perfect Corporation|Voltage Pictures|Asia & Europe Productions,en,Released
100542,Vikingdom,15600000,747872,114,2013-09-11,4.1,81,3.647,A warrior fleeing the violence of his past must take up the sword and risk everything to face a god of incalculable power.,Adventure,KRU Studios,en,Released
109099,Passion,20000000,713616,101,2013-02-13,5.23,440,2.1379,The rivalry between the manipulative boss of an advertising agency and her talented protégée escalates from stealing credit to public humiliation to murder.,Thriller|Drama|Crime|Mystery,Integral Film|France 2 Cinéma|SBS Productions,en,Released
180314,Salinger,2000000,650675,125,2013-09-06,6.343,67,0.5832,"An in-depth investigation into the private world of the American writer J. D. Salinger (1919-2010), who lived most of his life behind the impenetrable wall of a self-imposed seclusion: how his dramatic experiences during World War II influenced his life and work, his relationships with very young women, his obsessive writing methods, his many literary secrets.",Documentary,The Story Factory,en,Released
158426,Collision,7700000,467282,101,2013-01-30,5.714,105,1.0541,Deceit and betrayal rise to the surface after newlyweds survive a deadly car accident in the Moroccan desert.,Action|Thriller|Romance,Grive Productions|EuropaCorp|Canal+,en,Released
214086,The Face of Love,4000000,350006,92,2013-10-25,6.1,143,0.6637,A widow falls for a guy who bears a striking resemblance to her late husband.,Drama|Romance,Mockingbird Pictures,en,Released
174675,The Machine,1500000,314131,92,2013-04-25,5.9,836,3.9486,"Already deep into a second Cold War, Britain’s Ministry of Defense seeks a game-changing weapon. Programmer Vincent McCarthy unwittingly provides an answer in The Machine, a super-strong human cyborg. When a programming bug causes the prototype to decimate his lab, McCarthy takes his obsessive efforts underground, far away from inquisitive eyes.",Science Fiction|Thriller,Red & Black Films,en,Released
228406,Believe,6000000,284000,94,2013-10-04,6.0,38,3.0535,"A young, gifted soccer player who gets into trouble for a petty crime is brought to the attention of former Manchester United coach Matt Busby, who comes out of retirement to help the boy and his teammates.",Drama,Wachafilm|Bill and Ben Productions,en,Released
209189,Life of Crime,12000000,265452,94,2013-09-14,5.7,412,2.2539,Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.,Comedy|Crime,Abbolita Productions|The Gotham Group|Starstream Entertainment,en,Released
164331,Spiders,7000000,257019,89,2013-02-08,4.403,180,0.9422,"After a Soviet space station crashes into a New York City subway tunnel, a species of venomous spiders is discovered, and soon they mutate to gigantic proportions and wreak havoc on the city.",Science Fiction|Thriller,Millennium Media|Nu Image,en,Released
174671,Dark Touch,2729542,256979,90,2013-09-27,5.067,120,3.7207,"Niamh is the lone survivor of a mysterious massacre in which the furniture and objects in her family’s isolated house took on a monstrous life of their own. The police ignore her wild stories, and the neighbours and social worker who take her into their care try to introduce her to a new life. But Niamh is unable to leave her violent past behind her, endangering everyone who crosses her path.",Horror,Element Pictures|Eurimages|Filmgate Films|Film i Väst|Fís Éireann/Screen Ireland|Agat Films & Cie / Ex Nihilo,en,Released
253279,The Trials of Cate McCall,7000000,249601,89,2013-11-28,6.4,303,1.8757,"In order to be reinstated to the bar and recover custody of her daughter, a hotshot lawyer, now in recovery and on probation, must take on the appeal of a woman wrongfully convicted of murder.",Drama,Pitbull Pictures|Sunrise Pictures|Sierra/Affinity,en,Released
133441,The Summit,1000000,243550,95,2013-10-04,6.757,101,2.42,"The Summit is a 2012 documentary film about the 2008 K2 disaster directed by Nick Ryan. It combines documentary footage with dramatized recreations of the events of the 2008 K2 disaster. On the way to and from the summit, eleven climbers died during a short time span creating one of the worst catastophes in climbing history. Much of the documentary footage was captured by Swedish mountaineer Fredrik Sträng. Sträng was planning to do a Documentary which was aborted due to the fact that he did not reach the summit. The footage was still valuable to help solving what really did happen since all the climbers had different stories about what happened.",Adventure|Documentary|Drama,Image Now|Diamond Docs,en,Released
124461,A Glimpse Inside the Mind of Charles Swan III,12000000,210565,86,2013-02-08,4.083,103,1.7626,"Charles Swan III, a successful graphic designer, has it all: fame, money and devilish charm that have provided him with a seemingly perfect life. But when a perplexing beauty named Ivana suddenly ends their relationship, Charles is left heartbroken. With the support of his loyal intimates - Kirby, Saul, and his sister, Izzy – Charles begins a delirious journey of self-reflection to try and come to terms with a life without Ivana. ""A Glimpse Inside the Mind of Charles Swan III"" is an unconventional melodrama told in a bold and playful style.",Comedy|Drama,American Zoetrope|The Directors Bureau,en,Released
75761,John Dies at the End,1000000,142000,99,2013-01-25,6.285,695,0.98,"A new drug promises out-of-body experiences, but users are coming back changed forever, and an otherworldly invasion of Earth is underway.",Horror|Comedy,M3 Alliance|M3 Creative|Midnight Alliance|Silver Sphere Corporation|Syndrome Studio|Touchy Feely Films,en,Released
91314,Transformers: Age of Extinction,210000000,1104054072,165,2014-06-25,5.955,8528,9.7866,"As humanity picks up the pieces after the battle of Chicago, a shadowy group reveals itself in an attempt to control the direction of history…while an ancient, powerful new menace sets Earth in its crosshairs. With help from Cade Yeager, Optimus Prime and the Autobots rise to meet their most fearsome challenge yet.",Science Fiction|Action|Adventure,di Bonaventura Pictures|DeSanto/Murphy Productions|Ian Bryce Productions|Paramount Pictures|Hasbro,en,Released
122917,The Hobbit: The Battle of the Five Armies,250000000,956019788,144,2014-12-10,7.329,14921,14.6565,"Following Smaug's attack on Laketown, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",Action|Adventure|Fantasy,New Line Cinema|Metro-Goldwyn-Mayer|WingNut Films,en,Released
118340,Guardians of the Galaxy,170000000,772776600,121,2014-07-30,7.905,29062,5.6512,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",Action|Science Fiction|Adventure,Marvel Studios,en,Released
131631,The Hunger Games: Mockingjay - Part 1,125000000,755356711,123,2014-11-19,6.816,16404,12.3783,"After surviving the Quarter Quell, Katniss finds herself in the hidden stronghold of District 13, where the rebellion against the Capitol is gaining momentum. Struggling with the weight of becoming the symbol of resistance, she must navigate fragile alliances while trying to protect those she loves. As propaganda battles rage and Panem moves closer to full-scale war, Katniss is forced to confront the true cost of revolution.",Science Fiction|Adventure|Thriller,Lionsgate|Color Force,en,Released
100402,Captain America: The Winter Soldier,170000000,714766572,136,2014-03-20,7.655,19539,4.8862,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",Action|Adventure|Science Fiction,Marvel Studios,en,Released
119450,Dawn of the Planet of the Apes,170000000,710644566,130,2014-07-08,7.334,11918,8.8269,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",Science Fiction|Action|Drama|Thriller,TSG Entertainment|Chernin Entertainment|Ingenious Media|20th Century Fox,en,Released
102651,Maleficent,180000000,758539785,97,2014-05-28,7.1,13489,9.1327,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",Fantasy|Adventure|Action|Family|Romance,Walt Disney Pictures|Roth Films,en,Released
