id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
615643,Minari,2000000,12900000,115,2021-02-12,7.341,1762,5.7029,"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of this new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a home.",Drama,Plan B Entertainment,en,Released
588921,Ainbo: Spirit of the Amazon,10000000,10237061,84,2021-02-09,7.0,455,4.1018,"An epic journey of a young hero and her Spirit Guides, 'Dillo' a cute and humorous armadillo and ""Vaca"" a goofy oversized tapir, who embark on a quest to save their home in the spectacular Amazon Rainforest.",Adventure|Animation|Family|Fantasy,Tunche Films,en,Released
630004,The Vault,15000000,8804000,114,2021-03-04,6.815,1029,9.621,"Madrid, Spain, 2010. While the whole city follows the national team's successful participation in the World Cup, a group of daring thieves look for a way into one of the most secure and guarded places on the planet.",Drama|Action|Thriller,Ciudadano Ciskul|Think Studio|TF1 Studio|Mediaset España|Movistar Plus+|Marrowbone|Telecinco Cinema,en,Released
738652,Copshop,43500000,6807158,108,2021-09-09,6.301,848,7.833,"On the run from a lethal assassin, a wily con artist devises a scheme to hide out inside a small-town police station. However, when the hit man turns up at the precinct, an unsuspecting rookie cop finds herself caught in the crosshairs.",Thriller|Crime|Action,WarParty Films|Sculptor Media|G-BASE|Zero Gravity Management|Raven Capital Management|STXfilms|Open Road Films,en,Released
501841,A Journal for Jordan,25000000,6700000,131,2021-12-22,6.9,121,1.6723,"Based on the true story of First Sergeant Charles Monroe King, a soldier deployed to Iraq begins to keep a journal of love and advice for his infant son. Back at home, senior New York Times editor Dana Canedy revisits the story of her unlikely, life-altering relationship with King and his enduring devotion to her and their child.",Drama|Romance,Outlier Society|Escape Artists|Bron Studios|Columbia Pictures|Creative Wealth Media Finance|Mundy Lane Entertainment,en,Released
603206,Dream Horse,20000000,6435260,113,2021-05-21,7.0,133,1.0492,"The inspiring true story of Dream Alliance, an unlikely race horse bred by small town bartender, Jan Vokes. With very little money and no experience, Jan convinces her neighbors to chip in their meager earnings to help raise Dream and compete with the racing elites. Their investment pays off as Dream rises through the ranks and becomes a beacon of hope in their struggling community.",Comedy|Drama,Film4 Productions|RAW|Ffilm Cymru Wales|Ingenious Media|Topic Studios,en,Released
583406,Judas and the Black Messiah,26000000,6416063,126,2021-02-12,7.311,1636,3.7826,Bill O'Neal infiltrates the Black Panthers on the orders of FBI Agent Mitchell and J. Edgar Hoover. As Black Panther Chairman Fred Hampton ascends—falling for a fellow revolutionary en route—a battle wages for O’Neal’s soul.,Drama|History,MACRO|Bron Studios|Participant|Proximity Media,en,Released
635731,Pig,3000000,4638959,92,2021-07-16,6.6,1617,6.7292,A truffle hunter who lives alone in the Oregon wilderness must visit Portland to find the mysterious person who stole his beloved foraging pig.,Drama|Thriller,AI Film|Pulse Films|Saturn Films|Valparaiso Pictures|BlockBox Entertainment|Endeavor Content,en,Released
632617,C'mon C'mon,8300000,4300000,109,2021-11-19,7.2,738,1.77,Johnny and his young nephew forge a tenuous but transformational relationship when they embark on a cross-country trip to see life away from Los Angeles.,Drama,A24|Be Funny When You Can,en,Released
597890,Voyagers,20000000,4298184,108,2021-04-08,5.971,931,6.3108,"With the future of the human race at stake, a group of young men and women -- bred for intelligence and obedience -- embark on an expedition to colonize a distant planet. When they uncover disturbing secrets about the mission, they defy their training and begin to explore their most primitive natures. As life on the ship descends into chaos, they soon become consumed by fear, lust and an insatiable hunger for power.",Science Fiction|Thriller,Nota Bene|Thunder Road,en,Released
539565,Zola,5000000,3500000,86,2021-06-30,6.2,256,6.7718,"A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club.",Comedy|Crime,Killer Films|Ramona Films|Gigi Films,en,Released
730047,Cyrano,20000000,3000000,122,2021-12-17,6.33,318,6.6882,"A man ahead of his time, Cyrano de Bergerac dazzles whether with ferocious wordplay at a verbal joust or with brilliant swordplay in a duel. But, convinced that his appearance renders him unworthy of the love of a devoted friend, the luminous Roxanne, Cyrano has yet to declare his feelings for her—and Roxanne has fallen in love, at first sight, with Christian.",Drama|Romance,Metro-Goldwyn-Mayer|Working Title Films|Bron Studios|Creative Wealth Media Finance,en,Released
763329,Red Rocket,1100000,2200000,130,2021-12-10,6.8,583,1.052,"After hitting rock bottom in Los Angeles, former porn star Mikey Saber returns to his hometown in Texas to stay with his estranged wife and mother-in-law. Just as tensions begin to ease, he becomes infatuated with a young doughnut shop worker named Strawberry.",Drama|Comedy,FilmNation Entertainment|Cre Film,en,Released
513310,Boss Level,45000000,2000000,101,2021-02-19,6.9,1793,4.7806,"A former special forces agent is trapped in a time loop and relives his death over and over again. To escape the terrible situation, he must track down those responsible and stop them.",Action|Science Fiction|Thriller,WarParty Films|Highland Film Group|Ingenious Media|EFO Films|Big Red Films|Diamond Film Productions|Edver Films|River Bay Films|The Fyzz|Scott Free Productions|MoviePass Films,en,Released
776503,CODA,10000000,1905058,112,2021-08-13,7.904,2430,6.4525,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",Drama|Music|Romance,Vendôme Pictures|Pathé|Picture Perfect Entertainment,en,Released
793285,God's Not Dead: We The People,5000000,1200000,91,2021-10-04,6.633,135,3.1774,Reverend Dave has to defend himself and a group of Christian homeschooling families after an inspection by local government officials.,Drama,Pure Flix Entertainment|Pinnacle Peak Pictures,en,Released
574060,Gunpowder Milkshake,30000000,1015760,114,2021-07-14,6.277,1092,4.5099,"To protect an 8-year-old girl, a dangerous assassin reunites with her mother and her lethal associates to take down a ruthless crime syndicate and its army of henchmen.",Action|Crime|Thriller,Studio Babelsberg|Canal+|Ciné+|The Picture Company|STXfilms|StudioCanal,en,Released
477044,Bergman Island,6500000,1005843,113,2021-07-14,6.255,231,5.9536,"An English-German filmmaking couple retreat to Fårö for the summer to each write screenplays for their upcoming films in an act of pilgrimage to the place that inspired Ingmar Bergman. As the summer and their screenplays advance, the lines between reality and fiction start to blur against the backdrop of the Island's wild landscape.",Drama|Romance,CG Cinéma|Neue Bioskop Film|SCOPE Pictures|Plattform Produktion|Piano|ARTE France Cinéma|RT Features|Dauphin Films|Talipot Studio|SCOPE Invest,en,Released
833753,Child of Nature,1000000,1000000,90,2021-05-01,10.0,2,0.0256,"An epic journey of courage, hope and generosity, filmed in 15 countries. Child of Nature follows 5 connected stories of young people who, against all odds are transforming their lives and the lives of those around them.",Documentary,Child of Nature Films|Enigma Filmes|Interesting Human Media,en,Released
607430,Nine Days,10000000,969204,124,2021-07-15,6.787,268,4.2273,A bureaucrat interviews five souls to decide which of them will be given a life on Earth. But he soon faces an existential challenge of his own.,Drama|Fantasy,Juniper Productions|Mandalay Pictures|Nowhere|MACRO|The Space Program|Mansa Productions|Oak Street Pictures|30WEST|Baked Studios|Datari Turner Productions,en,Released
800497,Werewolves Within,6500000,937490,97,2021-06-25,6.035,595,3.7026,"When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.",Horror|Comedy,Vanishing Angle|Ubisoft Film & Television,en,Released
646380,Don't Look Up,75000000,791863,138,2021-12-08,7.068,8926,6.0218,Two astronomers go on a media tour to warn humankind of a planet-killing comet hurtling toward Earth. The response from a distracted world: Meh.,Comedy|Science Fiction,Hyperobject Industries,en,Released
554230,The Lost Daughter,5000000,703281,122,2021-12-15,6.5,1052,5.4166,A woman's seaside vacation takes a dark turn when her obsession with a young mother forces her to confront secrets from her past.,Drama,Endeavor Content|Samuel Marshall Productions|Media Finance Capital|Faliro House Productions|Pie Films,en,Released
586101,Music,16000000,645949,107,2021-01-14,5.3,155,3.2441,"Zu, a free spirit estranged from her family, suddenly finds herself the sole guardian of her half-sister, Music, a teenager on the autism spectrum whose whole world order has been beautifully crafted by her late grandmother. The film soon challenges whether it is Zu or Music who has a better view of the world, and that love, trust, and being able to be there for each other is everything.",Music|Drama,Atlantic Films|Pineapple Lasagne Productions|Landay Entertainment,en,Released
644083,Twist,2000000,510466,92,2021-01-22,5.8,190,5.0507,"A Dickens classic brought thrillingly up to date in the teeming heartland of modern London, where a group of street smart young hustlers plan the heist of the century for the ultimate payday.",Crime|Drama|Action,Unstoppable Film and Television|Pure Grass Films|Red Bull Media House|Particular Crowd|Sky Studios,en,Released
823425,National Champions,8000000,475488,116,2021-12-10,6.4,79,4.9356,"A star quarterback ignites a players’ strike hours before the biggest game of the year in order to fight for fair compensation, equality, and respect for the athletes who put their bodies and health on the line for their schools.",Drama,STXfilms|Thunder Road|BondIt Media Capital|game1|Amet Entertainment|Why Not You Productions,en,Released
643586,Willy's Wonderland,5000000,431020,89,2021-02-12,5.99,1084,3.8989,"When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",Horror|Thriller,Saturn Films|JD Entertainment|Landafar Entertainment|Landmark Studio Group|Almost Never Films,en,Released
681887,Cosmic Sin,20000000,349757,88,2021-03-12,4.0,573,4.5767,"In the year 2524, four centuries after humans started colonizing the outer planets, retired General James Ford gets called back into service when a hostile alien fleet attacks soldiers on a remote planet. The threat against mankind soon escalates into an interstellar war as Ford and a team of elite soldiers try to stop the imminent attack before it's too late.",Science Fiction|Action|Adventure,308 Enterprises|BondIt Media Capital|Buffalo 8|The Exchange,en,Released
624385,Ascendant,20000000,318989,101,2021-04-08,4.594,16,4.8597,"A young environmentalist wakes, trapped, kidnapped in the elevator of a super high rise building at the mercy of her tormentors.",Mystery|Science Fiction|Thriller,Daydream Films,en,Released
693113,Midnight in the Switchgrass,15000000,229811,99,2021-07-23,5.8,465,3.5459,"FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a FDLE agent to put an end to the infamous 'Truck Stop Killer'.",Crime|Mystery|Thriller|Action,Pimienta|BondIt Media Capital|EFO Films|Lionsgate|River Bay Films|Verdi Productions,en,Released
512195,Red Notice,160000000,178143,118,2021-11-04,6.752,6188,10.2257,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",Action|Comedy|Crime,Flynn Picture Company|Seven Bucks Productions|Bad Version,en,Released
693827,Lansky,5000000,136579,119,2021-06-24,6.0,159,2.8262,"When the aging Meyer Lansky is investigated one last time by the Feds who suspect he has stashed away millions of dollars over half a century, the retired gangster spins a dizzying tale, revealing the untold truth about his life as the notorious boss of Murder Inc. and the National Crime Syndicate.",Crime|Drama|Thriller,Above the Clouds Media Group|CaliWood Pictures|120dB Films|Carte Blanche|LB Entertainment|Lucky 13 Productions|Voltage Pictures,en,Released
785663,Old Henry,1500000,77463,99,2021-10-01,7.3,636,7.9466,"A widowed farmer and his son warily take in a mysterious, injured man with a satchel of cash. When a posse of men claiming to be the law come for the money, the farmer must decide who to trust. Defending a siege of his homestead, the farmer reveals a talent for gun-slinging that surprises everyone calling his true identity into question.",Western|Action|Drama,Shout! Studios|Hideout Pictures|Blue Swan Entertainment|VMI Worldwide,en,Released
748618,The Lady of Heaven,15000000,74441,141,2021-12-10,6.36,25,3.0849,"Two stories separated by 1400 years. After losing his mother in the midst of a war-torn country, an Iraqi child learns the importance and power of patience by discovering the historical story of Lady Fatima and her suffering.",History|Drama|Action,Enlightened Kingdom|Sarke Studio,en,Released
826749,Fortress,20000000,52169,100,2021-12-17,5.685,356,4.6947,"The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",Action|Thriller|Crime,EFO Films|Grindstone Entertainment Group|Verdi Productions,en,Released
557950,Mainstream,5000000,49638,95,2021-05-07,6.3,361,2.8719,A young woman thinks she’s found a path to internet stardom when she starts making YouTube videos with a charismatic stranger  – until the dark side of viral celebrity threatens to ruin them both.,Comedy|Drama,Automatik Entertainment|American Zoetrope|Tugawood Pictures|Artemis Pictures|Assemble Media,en,Released
629017,Run Hide Fight,2000000,34561,109,2021-06-17,6.616,332,2.9993,"A 17-year-old girl uses her wits, survival skills, and compassion to fight for her life, and those of her fellow classmates, against a group of live-streaming school shooters.",Action|Crime|Thriller,Bonfire Legend|Good Wizard|Media Finance Capital,en,Released
481879,Die in a Gunfight,4000000,31395,92,2021-07-01,5.3,142,1.9103,"Mary and Ben are the star-crossed black sheep of two powerful families engaged in a centuries-long feud. When the pair reignite a romance after many years apart, their forbidden love draws a motley assortment of schemers and killers into their orbit, and as fists and bullets fly, it becomes clear that violent delights will have violent ends.",Action|Comedy|Romance,Align|Digital Ignition Entertainment|Lionsgate,en,Released
565470,Roe v. Wade,6750000,23561,112,2021-04-02,5.5,42,1.5419,Drs. Bernard Nathanson and Mildred Jefferson square off in a national battle in this untold conspiracy that led to the most famous and controversial court case in history.,Drama|History,Smoke Shows & Clown Shows|BCL Finance Group,en,Released
835551,Masquerade,2500000,8866,80,2021-07-30,5.5,102,5.6535,A young girl struggles to survive after a group of home invaders break into her house to steal her family's priceless artwork.,Thriller,Rider Entertainment|XYZ Films|Shout! Studios,en,Released
76600,Avatar: The Way of Water,350000000,2330224914,192,2022-12-14,7.61,13103,30.0626,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",Action|Adventure|Science Fiction,20th Century Studios|Lightstorm Entertainment|TSG Entertainment,en,Released
361743,Top Gun: Maverick,170000000,1488732821,131,2022-05-21,8.164,10376,17.4589,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",Action|Drama,Skydance Media|Don Simpson/Jerry Bruckheimer Films|Paramount Pictures,en,Released
507086,Jurassic World Dominion,583900000,1004004592,147,2022-06-01,6.631,6747,10.441,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",Adventure|Action|Science Fiction,Amblin Entertainment|Universal Pictures,en,Released
453395,Doctor Strange in the Multiverse of Madness,290000000,955775804,126,2022-05-04,7.237,9898,11.2801,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",Fantasy|Action|Adventure,Marvel Studios|Kevin Feige Productions,en,Released
438148,Minions: The Rise of Gru,85000000,940203765,87,2022-06-29,7.3,3866,6.3552,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",Family|Comedy|Adventure|Animation|Science Fiction|Fantasy,Universal Pictures|Illumination,en,Released
505642,Black Panther: Wakanda Forever,250000000,859102154,162,2022-11-09,7.0,7121,9.4825,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",Action|Adventure|Science Fiction,Marvel Studios,en,Released
414906,The Batman,185000000,772319315,177,2022-03-01,7.7,11401,12.0399,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",Crime|Mystery|Thriller,6th & Idaho Motion Picture Company|Dylan Clark Productions|DC Films|Warner Bros. Pictures,en,Released
616037,Thor: Love and Thunder,250000000,760900000,119,2022-07-06,6.39,8219,9.7211,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",Fantasy|Action|Comedy,Marvel Studios|Kevin Feige Productions,en,Released
315162,Puss in Boots: The Last Wish,90000000,484700000,103,2022-12-07,8.2,8505,12.119,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",Animation|Adventure|Fantasy|Comedy|Family,DreamWorks Animation,en,Released
338953,Fantastic Beasts: The Secrets of Dumbledore,200000000,407200000,142,2022-04-06,6.6,4892,5.4129,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",Fantasy|Adventure,Warner Bros. Pictures|Heyday Films,en,Released
335787,Uncharted,120000000,407141258,116,2022-02-10,6.884,6505,6.6627,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",Action|Adventure,Columbia Pictures|Atlas Entertainment|PlayStation Productions|Arad Productions,en,Released
675353,Sonic the Hedgehog 2,110000000,405421518,123,2022-03-30,7.4,5701,9.0557,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",Action|Adventure|Family|Comedy,Original Film|Blur Studio|Marza Animation Planet|Paramount Pictures|SEGA|SEGA of America,en,Released
436270,Black Adam,200000000,393452111,125,2022-10-19,6.8,6781,6.5523,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",Action|Adventure|Science Fiction,New Line Cinema|Flynn Picture Company|DC Films|Seven Bucks Productions|Warner Bros. Pictures,en,Released
614934,Elvis,85000000,288670284,159,2022-06-22,7.478,3718,3.8339,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",Drama|Music|History,Warner Bros. Pictures|Bazmark|The Jackal Group,en,Released
629542,The Bad Guys,80000000,250162278,100,2022-03-17,7.5,2392,8.9544,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",Family|Comedy|Crime|Adventure|Animation|Action,DreamWorks Animation,en,Released
718930,Bullet Train,90000000,239300000,126,2022-08-03,7.422,7070,9.7099,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",Action|Comedy|Thriller,87North Productions|Columbia Pictures,en,Released
718789,Lightyear,200000000,226425420,105,2022-06-15,6.895,3669,3.438,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,Animation|Science Fiction|Family|Adventure,Pixar,en,Released
882598,Smile,17000000,217408513,115,2022-09-23,6.7,3828,8.7188,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",Horror|Mystery,Paramount Players|Paramount Pictures|Temple Hill Entertainment,en,Released
539681,DC League of Super-Pets,90000000,203000000,105,2022-07-27,7.181,1670,5.1752,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",Family|Comedy|Adventure|Animation|Science Fiction,Warner Animation Group|DC Entertainment|Seven Bucks Productions|Animal Logic|Warner Bros. Pictures,en,Released
752623,The Lost City,74000000,192907684,112,2022-03-23,6.5,3842,6.5771,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",Action|Adventure|Comedy,Fortis Films|3dot Productions|Exhibit A,en,Released
536554,M3GAN,12000000,181796517,102,2022-12-28,7.0,4569,5.6011,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",Science Fiction|Horror,Atomic Monster|Blumhouse Productions|Divide / Conquer,en,Released
762504,Nope,68000000,170823080,130,2022-07-20,6.828,4614,5.6984,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",Horror|Science Fiction,Universal Pictures|Monkeypaw Productions,en,Released
800939,Ticket to Paradise,20000000,168800000,104,2022-09-08,6.43,1340,1.6436,Divorced couple Georgia and David find themselves on a shared mission: they team up and travel to Bali to stop their daughter Lily from making the same mistake they once made 25 years ago.,Drama|Comedy|Romance,Smokehouse Pictures|Red Om Films|Working Title Films|Universal Pictures,en,Released
526896,Morbius,75000000,167635712,105,2022-03-30,5.9,4646,4.3827,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",Action|Science Fiction|Fantasy,Columbia Pictures|Matt Tolmach Productions|Arad Productions,en,Released
756999,The Black Phone,16000000,161441914,103,2022-06-16,7.5,5530,13.2924,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",Horror|Thriller,Blumhouse Productions|Crooked Highway,en,Released
682507,Where the Crawdads Sing,24000000,144353965,126,2022-07-14,7.538,2112,4.5294,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",Drama|Mystery|Romance,3000 Pictures|Hello Sunshine|HarperCollins Publishers,en,Released
545611,Everything Everywhere All at Once,25000000,139200000,140,2022-03-24,7.728,7469,9.8126,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",Action|Adventure|Science Fiction,IAC Films|AGBO|Ley Line Entertainment|Year of the Rat,en,Released
646385,Scream,24000000,137743924,114,2022-01-12,6.69,3627,6.716,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",Horror|Mystery,Paramount Pictures|Project X Entertainment|Radio Silence|Spyglass Media Group,en,Released
505026,Death on the Nile,90000000,137307235,127,2022-02-09,6.423,3989,5.4751,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,Mystery|Crime|Thriller,The Mark Gordon Company|Genre Films|20th Century Studios|Scott Free Productions,en,Released
937278,A Man Called Otto,50000000,108961677,126,2022-12-28,7.8,3333,13.1882,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",Comedy|Drama,Playtone|SF Studios|Artistic Films|Columbia Pictures|2DUX²|TSG Entertainment,en,Released
616820,Halloween Ends,33000000,104374176,111,2022-10-12,6.067,1926,2.851,"Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",Horror|Thriller,Universal Pictures|Blumhouse Productions|Miramax|Rough House Pictures|Trancas International Films,en,Released
830784,"Lyle, Lyle, Crocodile",50000000,104088441,106,2022-10-07,7.0,628,4.3525,"When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",Comedy|Family|Music,Eagle Pictures|Columbia Pictures,en,Released
724495,The Woman King,50000000,97300000,135,2022-09-16,7.635,2273,6.4276,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",Action|Drama|History,TriStar Pictures|JuVee Productions|Entertainment One|Welle Entertainment|TSG Entertainment II,en,Released
820446,Downton Abbey: A New Era,40000000,92651384,124,2022-04-27,7.209,571,4.4395,"The Crawley family goes on a grand journey to the south of France to uncover the mystery of the dowager countess's newly inherited villa. Meanwhile, a Hollywood director seeks to film his latest production at Downton.",Drama|Romance,Carnival Films|Focus Features,en,Released
619730,Don't Worry Darling,35000000,86700000,123,2022-09-21,6.775,2788,2.4143,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",Science Fiction|Mystery|Thriller,Vertigo Entertainment|New Line Cinema,en,Released
626735,Dog,20000000,84774243,101,2022-02-17,7.305,1697,7.0743,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,Drama|Comedy,FilmNation Entertainment|Free Association|Metro-Goldwyn-Mayer,en,Released
656663,Jackass Forever,10000000,80340218,96,2022-02-01,6.8,861,3.772,"The Jackass crew, along with some newcomers, returns for one final round of hilarious, absurd, and dangerous stunts.",Action|Comedy,Paramount Pictures|MTV Entertainment Studios|Dickhouse Productions,en,Released
593643,The Menu,35000000,79628200,107,2022-11-17,7.17,5737,10.1771,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",Comedy|Horror|Thriller,Hyperobject Industries|Searchlight Pictures|Gary Sanchez Productions|TSG Entertainment,en,Released
899112,Violent Night,20000000,75734910,111,2022-11-30,7.2,2394,6.2428,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",Action|Comedy|Fantasy,87North Productions|Universal Pictures|Original Pictures,en,Released
877269,Strange World,180000000,73621640,102,2022-11-23,6.25,1367,2.0044,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",Animation|Family|Adventure|Science Fiction|Fantasy,Walt Disney Animation Studios,en,Released
639933,The Northman,70000000,69633110,137,2022-04-07,7.036,4790,6.3865,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",Action|Adventure|Fantasy,Regency Enterprises|New Regency Pictures|Square Peg|Focus Features,en,Released
